CustomerTransactionID,CustomerID,InvoiceID,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized
1126,401,252,2013-01-04,4106.50,615.98,4722.48,0.00,2013-01-05,1
1130,401,253,2013-01-04,2402.00,360.30,2762.30,0.00,2013-01-05,1
1135,1,254,2013-01-04,1466.00,219.90,1685.90,0.00,2013-01-05,1
1196,1,NULL,2013-01-05,0.00,0.00,-40219.65,0.00,2013-01-05,1
1197,401,NULL,2013-01-05,0.00,0.00,-42073.68,0.00,2013-01-05,1
1198,823,NULL,2013-01-05,0.00,0.00,-1580.10,0.00,2013-01-05,1
1199,845,NULL,2013-01-05,0.00,0.00,-6037.50,0.00,2013-01-05,1
1200,854,NULL,2013-01-05,0.00,0.00,-4289.04,0.00,2013-01-05,1
1201,860,NULL,2013-01-05,0.00,0.00,-1913.60,0.00,2013-01-05,1
1202,863,NULL,2013-01-05,0.00,0.00,-5531.50,0.00,2013-01-05,1
1203,875,NULL,2013-01-05,0.00,0.00,-241.50,0.00,2013-01-05,1
1204,877,NULL,2013-01-05,0.00,0.00,-1594.48,0.00,2013-01-05,1
1205,883,NULL,2013-01-05,0.00,0.00,-83.95,0.00,2013-01-05,1
1206,893,NULL,2013-01-05,0.00,0.00,-2208.00,0.00,2013-01-05,1
1207,896,NULL,2013-01-05,0.00,0.00,-1380.00,0.00,2013-01-05,1
1208,898,NULL,2013-01-05,0.00,0.00,-1932.00,0.00,2013-01-05,1
1209,911,NULL,2013-01-05,0.00,0.00,-1242.00,0.00,2013-01-05,1
1210,914,NULL,2013-01-05,0.00,0.00,-294.40,0.00,2013-01-05,1
1211,930,NULL,2013-01-05,0.00,0.00,-1192.32,0.00,2013-01-05,1
1212,932,NULL,2013-01-05,0.00,0.00,-2967.00,0.00,2013-01-05,1
1213,947,NULL,2013-01-05,0.00,0.00,-2300.00,0.00,2013-01-05,1
1214,949,NULL,2013-01-05,0.00,0.00,-2964.70,0.00,2013-01-05,1
1215,972,NULL,2013-01-05,0.00,0.00,-433.55,0.00,2013-01-05,1
1216,983,NULL,2013-01-05,0.00,0.00,-834.90,0.00,2013-01-05,1
1217,987,NULL,2013-01-05,0.00,0.00,-2703.65,0.00,2013-01-05,1
1221,984,270,2013-01-05,3377.50,506.63,3884.13,0.00,2013-01-06,1
1225,1,271,2013-01-05,2367.00,355.05,2722.05,0.00,2013-01-06,1
1231,824,272,2013-01-05,3517.00,527.55,4044.55,0.00,2013-01-06,1
1234,401,273,2013-01-05,328.00,49.20,377.20,0.00,2013-01-06,1
1238,897,274,2013-01-05,2720.00,408.00,3128.00,0.00,2013-01-06,1
1240,401,275,2013-01-05,136.00,20.40,156.40,0.00,2013-01-06,1
1245,401,276,2013-01-05,3040.50,456.08,3496.58,0.00,2013-01-06,1
1248,401,277,2013-01-05,340.00,51.00,391.00,0.00,2013-01-06,1
1252,1,278,2013-01-05,1181.00,177.15,1358.15,0.00,2013-01-06,1
1257,1,279,2013-01-05,475.00,71.25,546.25,0.00,2013-01-06,1
1260,1,280,2013-01-05,328.00,49.20,377.20,0.00,2013-01-06,1
1263,401,281,2013-01-05,2212.50,331.88,2544.38,0.00,2013-01-06,1
1266,976,282,2013-01-05,91.00,13.65,104.65,0.00,2013-01-06,1
1270,1,283,2013-01-05,762.00,114.30,876.30,0.00,2013-01-06,1
1273,401,284,2013-01-05,964.80,144.72,1109.52,0.00,2013-01-06,1
1277,1,285,2013-01-05,317.00,47.55,364.55,0.00,2013-01-06,1
1282,967,286,2013-01-05,587.00,88.05,675.05,0.00,2013-01-06,1
1287,856,287,2013-01-05,683.00,102.45,785.45,0.00,2013-01-06,1
1291,1,288,2013-01-05,1666.00,249.90,1915.90,0.00,2013-01-06,1
1293,823,289,2013-01-05,266.40,39.96,306.36,0.00,2013-01-06,1
1297,1,290,2013-01-05,425.20,63.78,488.98,0.00,2013-01-06,1
1300,1,291,2013-01-05,71.00,10.65,81.65,0.00,2013-01-06,1
1303,401,292,2013-01-05,2186.00,327.90,2513.90,0.00,2013-01-06,1
1306,1,293,2013-01-05,292.00,43.80,335.80,0.00,2013-01-06,1
1310,873,294,2013-01-05,1117.00,167.55,1284.55,0.00,2013-01-06,1
1314,1,295,2013-01-05,2624.00,393.60,3017.60,0.00,2013-01-06,1
1318,1,296,2013-01-05,2397.00,359.55,2756.55,0.00,2013-01-06,1
1321,401,297,2013-01-05,367.00,55.05,422.05,0.00,2013-01-06,1
1325,1,298,2013-01-05,391.50,58.73,450.23,0.00,2013-01-06,1
1328,401,299,2013-01-05,169.00,25.35,194.35,0.00,2013-01-06,1
1331,401,300,2013-01-05,656.00,98.40,754.40,0.00,2013-01-06,1
1335,948,301,2013-01-05,5670.00,850.50,6520.50,0.00,2013-01-06,1
1337,401,302,2013-01-05,855.00,128.25,983.25,0.00,2013-01-06,1
1342,944,303,2013-01-05,5665.00,849.75,6514.75,0.00,2013-01-06,1
1346,1,304,2013-01-05,643.20,96.48,739.68,0.00,2013-01-06,1
1352,1,305,2013-01-05,2368.00,355.20,2723.20,0.00,2013-01-06,1
1357,1,306,2013-01-05,2587.75,388.16,2975.91,0.00,2013-01-06,1
1362,401,307,2013-01-05,6881.20,1032.18,7913.38,0.00,2013-01-06,1
1367,401,308,2013-01-05,5199.00,779.85,5978.85,0.00,2013-01-06,1
1371,401,309,2013-01-05,3142.50,471.38,3613.88,0.00,2013-01-06,1
1372,1,NULL,2013-01-06,0.00,0.00,-21730.00,0.00,2013-01-06,1
1373,401,NULL,2013-01-06,0.00,0.00,-30449.14,0.00,2013-01-06,1
1374,823,NULL,2013-01-06,0.00,0.00,-306.36,0.00,2013-01-06,1
1375,824,NULL,2013-01-06,0.00,0.00,-4044.55,0.00,2013-01-06,1
1376,856,NULL,2013-01-06,0.00,0.00,-785.45,0.00,2013-01-06,1
1377,873,NULL,2013-01-06,0.00,0.00,-1284.55,0.00,2013-01-06,1
1378,897,NULL,2013-01-06,0.00,0.00,-3128.00,0.00,2013-01-06,1
1379,944,NULL,2013-01-06,0.00,0.00,-6514.75,0.00,2013-01-06,1
1380,948,NULL,2013-01-06,0.00,0.00,-6520.50,0.00,2013-01-06,1
1381,967,NULL,2013-01-06,0.00,0.00,-675.05,0.00,2013-01-06,1
1382,976,NULL,2013-01-06,0.00,0.00,-104.65,0.00,2013-01-06,1
1383,984,NULL,2013-01-06,0.00,0.00,-3884.13,0.00,2013-01-06,1
1431,1,310,2013-01-07,7931.00,1189.65,9120.65,0.00,2013-01-08,1
1434,1,311,2013-01-07,2160.00,324.00,2484.00,0.00,2013-01-08,1
1437,1,312,2013-01-07,195.00,29.25,224.25,0.00,2013-01-08,1
1439,1,313,2013-01-07,10800.00,1620.00,12420.00,0.00,2013-01-08,1
1444,1,314,2013-01-07,3122.00,468.30,3590.30,0.00,2013-01-08,1
1448,1,315,2013-01-07,6580.00,987.00,7567.00,0.00,2013-01-08,1
1454,1,316,2013-01-07,1815.00,272.25,2087.25,0.00,2013-01-08,1
1457,1,317,2013-01-07,2520.00,378.00,2898.00,0.00,2013-01-08,1
1462,1,318,2013-01-07,1072.00,160.80,1232.80,0.00,2013-01-08,1
1467,1,319,2013-01-07,2304.00,345.60,2649.60,0.00,2013-01-08,1
1472,1,320,2013-01-07,1544.60,231.69,1776.29,0.00,2013-01-08,1
1477,1,321,2013-01-07,415.60,62.34,477.94,0.00,2013-01-08,1
1481,1,322,2013-01-07,1470.00,220.50,1690.50,0.00,2013-01-08,1
1484,1,323,2013-01-07,5300.00,795.00,6095.00,0.00,2013-01-08,1
1490,1,324,2013-01-07,2577.60,386.64,2964.24,0.00,2013-01-08,1
1495,1,325,2013-01-07,1687.00,253.05,1940.05,0.00,2013-01-08,1
1497,1,326,2013-01-07,1512.00,226.80,1738.80,0.00,2013-01-08,1
1500,1,327,2013-01-07,47.00,7.05,54.05,0.00,2013-01-08,1
1503,1,328,2013-01-07,3150.00,472.50,3622.50,0.00,2013-01-08,1
1509,1,329,2013-01-07,3177.25,476.59,3653.84,0.00,2013-01-08,1
1515,1,330,2013-01-07,3185.00,477.75,3662.75,0.00,2013-01-08,1
1518,1,331,2013-01-07,1856.00,278.40,2134.40,0.00,2013-01-08,1
1523,1,332,2013-01-07,6958.00,1043.70,8001.70,0.00,2013-01-08,1
1527,1,333,2013-01-07,1478.00,221.70,1699.70,0.00,2013-01-08,1
1530,1,334,2013-01-07,401.60,60.24,461.84,0.00,2013-01-08,1
1535,1,335,2013-01-07,3372.00,505.80,3877.80,0.00,2013-01-08,1
1539,1,336,2013-01-07,498.00,74.70,572.70,0.00,2013-01-08,1
1541,1,337,2013-01-07,288.00,43.20,331.20,0.00,2013-01-08,1
1547,1,338,2013-01-07,1903.00,285.45,2188.45,0.00,2013-01-08,1
1550,1,339,2013-01-07,3540.00,531.00,4071.00,0.00,2013-01-08,1
1554,1,340,2013-01-07,5845.00,876.75,6721.75,0.00,2013-01-08,1
1557,1,341,2013-01-07,1942.50,291.38,2233.88,0.00,2013-01-08,1
1562,1,342,2013-01-07,1355.00,203.25,1558.25,0.00,2013-01-08,1
1567,1,343,2013-01-07,487.50,73.13,560.63,0.00,2013-01-08,1
1569,1,344,2013-01-07,3000.00,450.00,3450.00,0.00,2013-01-08,1
1575,401,345,2013-01-07,2364.00,354.60,2718.60,0.00,2013-01-08,1
1580,401,346,2013-01-07,1744.50,261.68,2006.18,0.00,2013-01-08,1
1584,401,347,2013-01-07,479.60,71.94,551.54,0.00,2013-01-08,1
1590,401,348,2013-01-07,4313.00,646.95,4959.95,0.00,2013-01-08,1
1596,401,349,2013-01-07,4075.00,611.25,4686.25,0.00,2013-01-08,1
1599,401,350,2013-01-07,8656.00,1298.40,9954.40,0.00,2013-01-08,1
1601,401,351,2013-01-07,249.75,37.46,287.21,0.00,2013-01-08,1
1605,401,352,2013-01-07,950.00,142.50,1092.50,0.00,2013-01-08,1
1610,401,353,2013-01-07,2363.00,354.45,2717.45,0.00,2013-01-08,1
1613,401,354,2013-01-07,335.00,50.25,385.25,0.00,2013-01-08,1
1615,401,355,2013-01-07,1512.00,226.80,1738.80,0.00,2013-01-08,1
1620,401,356,2013-01-07,557.00,83.55,640.55,0.00,2013-01-08,1
1623,401,357,2013-01-07,172.00,25.80,197.80,0.00,2013-01-08,1
1627,401,358,2013-01-07,2364.00,354.60,2718.60,0.00,2013-01-08,1
1633,401,359,2013-01-07,5902.20,885.33,6787.53,0.00,2013-01-08,1
1639,401,360,2013-01-07,2910.40,436.56,3346.96,0.00,2013-01-08,1
1643,401,361,2013-01-07,1237.00,185.55,1422.55,0.00,2013-01-08,1
1646,401,362,2013-01-07,150.40,22.56,172.96,0.00,2013-01-08,1
1648,401,363,2013-01-07,1875.00,281.25,2156.25,0.00,2013-01-08,1
1651,401,364,2013-01-07,1966.00,294.90,2260.90,0.00,2013-01-08,1
1654,401,365,2013-01-07,58.40,8.76,67.16,0.00,2013-01-08,1
1657,401,366,2013-01-07,398.00,59.70,457.70,0.00,2013-01-08,1
1662,401,367,2013-01-07,3428.00,514.20,3942.20,0.00,2013-01-08,1
1665,401,368,2013-01-07,224.40,33.66,258.06,0.00,2013-01-08,1
1669,401,369,2013-01-07,323.00,48.45,371.45,0.00,2013-01-08,1
1675,401,370,2013-01-07,7138.00,1070.70,8208.70,0.00,2013-01-08,1
1679,401,371,2013-01-07,3766.50,564.98,4331.48,0.00,2013-01-08,1
1681,401,372,2013-01-07,1296.00,194.40,1490.40,0.00,2013-01-08,1
1683,401,373,2013-01-07,78.00,11.70,89.70,0.00,2013-01-08,1
1686,401,374,2013-01-07,241.00,36.15,277.15,0.00,2013-01-08,1
1690,401,375,2013-01-07,2666.00,399.90,3065.90,0.00,2013-01-08,1
1695,401,376,2013-01-07,8280.00,1242.00,9522.00,0.00,2013-01-08,1
1698,401,377,2013-01-07,78.00,11.70,89.70,0.00,2013-01-08,1
1700,401,378,2013-01-07,1200.00,180.00,1380.00,0.00,2013-01-08,1
1705,401,379,2013-01-07,2506.00,375.90,2881.90,0.00,2013-01-08,1
1711,401,380,2013-01-07,1935.00,290.25,2225.25,0.00,2013-01-08,1
1713,401,381,2013-01-07,8640.00,1296.00,9936.00,0.00,2013-01-08,1
1715,401,382,2013-01-07,104.00,15.60,119.60,0.00,2013-01-08,1
1718,401,383,2013-01-07,407.00,61.05,468.05,0.00,2013-01-08,1
1722,401,384,2013-01-07,2244.45,336.67,2581.12,0.00,2013-01-08,1
1727,401,385,2013-01-07,867.00,130.05,997.05,0.00,2013-01-08,1
1729,823,386,2013-01-07,1180.80,177.12,1357.92,0.00,2013-01-08,1
1733,825,387,2013-01-07,1955.00,293.25,2248.25,0.00,2013-01-08,1
1736,834,388,2013-01-07,491.40,73.71,565.11,0.00,2013-01-08,1
1742,835,389,2013-01-07,2236.00,335.40,2571.40,0.00,2013-01-08,1
1748,842,390,2013-01-07,2591.60,388.74,2980.34,0.00,2013-01-08,1
1752,847,391,2013-01-07,175.00,26.25,201.25,0.00,2013-01-08,1
1757,853,392,2013-01-07,1355.00,203.25,1558.25,0.00,2013-01-08,1
1762,856,393,2013-01-07,512.60,76.89,589.49,0.00,2013-01-08,1
1768,863,394,2013-01-07,1367.00,205.05,1572.05,0.00,2013-01-08,1
1772,864,395,2013-01-07,393.00,58.95,451.95,0.00,2013-01-08,1
1774,870,396,2013-01-07,600.00,90.00,690.00,0.00,2013-01-08,1
1780,873,397,2013-01-07,7818.00,1172.70,8990.70,0.00,2013-01-08,1
1782,877,398,2013-01-07,1296.00,194.40,1490.40,0.00,2013-01-08,1
1786,879,399,2013-01-07,1888.00,283.20,2171.20,0.00,2013-01-08,1
1792,884,400,2013-01-07,2534.30,380.15,2914.45,0.00,2013-01-08,1
1796,886,401,2013-01-07,1264.20,189.63,1453.83,0.00,2013-01-08,1
1801,887,402,2013-01-07,1357.20,203.58,1560.78,0.00,2013-01-08,1
1806,897,403,2013-01-07,1618.20,242.73,1860.93,0.00,2013-01-08,1
1809,903,404,2013-01-07,156.00,23.40,179.40,0.00,2013-01-08,1
1814,909,405,2013-01-07,2432.40,364.86,2797.26,0.00,2013-01-08,1
1818,931,406,2013-01-07,876.50,131.48,1007.98,0.00,2013-01-08,1
1821,931,407,2013-01-07,1819.00,272.85,2091.85,0.00,2013-01-08,1
1827,944,408,2013-01-07,1239.00,185.85,1424.85,0.00,2013-01-08,1
1829,949,409,2013-01-07,1728.00,259.20,1987.20,0.00,2013-01-08,1
1834,953,410,2013-01-07,2066.00,309.90,2375.90,0.00,2013-01-08,1
1840,958,411,2013-01-07,5270.05,790.51,6060.56,0.00,2013-01-08,1
1845,958,412,2013-01-07,3534.00,530.10,4064.10,0.00,2013-01-08,1
1850,963,413,2013-01-07,1725.20,258.78,1983.98,0.00,2013-01-08,1
1855,975,414,2013-01-07,2828.50,424.28,3252.78,0.00,2013-01-08,1
1861,979,415,2013-01-07,10581.00,1587.15,12168.15,0.00,2013-01-08,1
1863,984,416,2013-01-07,442.80,66.42,509.22,0.00,2013-01-08,1
1866,991,417,2013-01-07,912.00,136.80,1048.80,0.00,2013-01-08,1
1888,1,NULL,2013-01-08,0.00,0.00,-109813.11,0.00,2013-01-08,1
1889,401,NULL,2013-01-08,0.00,0.00,-103562.80,0.00,2013-01-08,1
1890,823,NULL,2013-01-08,0.00,0.00,-1357.92,0.00,2013-01-08,1
1891,825,NULL,2013-01-08,0.00,0.00,-2248.25,0.00,2013-01-08,1
1892,834,NULL,2013-01-08,0.00,0.00,-565.11,0.00,2013-01-08,1
1893,835,NULL,2013-01-08,0.00,0.00,-2571.40,0.00,2013-01-08,1
1894,842,NULL,2013-01-08,0.00,0.00,-2980.34,0.00,2013-01-08,1
1895,847,NULL,2013-01-08,0.00,0.00,-201.25,0.00,2013-01-08,1
1896,853,NULL,2013-01-08,0.00,0.00,-1558.25,0.00,2013-01-08,1
1897,856,NULL,2013-01-08,0.00,0.00,-589.49,0.00,2013-01-08,1
1898,863,NULL,2013-01-08,0.00,0.00,-1572.05,0.00,2013-01-08,1
1899,864,NULL,2013-01-08,0.00,0.00,-451.95,0.00,2013-01-08,1
1900,870,NULL,2013-01-08,0.00,0.00,-690.00,0.00,2013-01-08,1
1901,873,NULL,2013-01-08,0.00,0.00,-8990.70,0.00,2013-01-08,1
1902,877,NULL,2013-01-08,0.00,0.00,-1490.40,0.00,2013-01-08,1
1903,879,NULL,2013-01-08,0.00,0.00,-2171.20,0.00,2013-01-08,1
1904,884,NULL,2013-01-08,0.00,0.00,-2914.45,0.00,2013-01-08,1
1905,886,NULL,2013-01-08,0.00,0.00,-1453.83,0.00,2013-01-08,1
1906,887,NULL,2013-01-08,0.00,0.00,-1560.78,0.00,2013-01-08,1
1907,897,NULL,2013-01-08,0.00,0.00,-1860.93,0.00,2013-01-08,1
1908,903,NULL,2013-01-08,0.00,0.00,-179.40,0.00,2013-01-08,1
1909,909,NULL,2013-01-08,0.00,0.00,-2797.26,0.00,2013-01-08,1
1910,931,NULL,2013-01-08,0.00,0.00,-3099.83,0.00,2013-01-08,1
1911,944,NULL,2013-01-08,0.00,0.00,-1424.85,0.00,2013-01-08,1
1912,949,NULL,2013-01-08,0.00,0.00,-1987.20,0.00,2013-01-08,1
1913,953,NULL,2013-01-08,0.00,0.00,-2375.90,0.00,2013-01-08,1
1914,958,NULL,2013-01-08,0.00,0.00,-10124.66,0.00,2013-01-08,1
1915,963,NULL,2013-01-08,0.00,0.00,-1983.98,0.00,2013-01-08,1
1916,975,NULL,2013-01-08,0.00,0.00,-3252.78,0.00,2013-01-08,1
1917,979,NULL,2013-01-08,0.00,0.00,-12168.15,0.00,2013-01-08,1
1918,984,NULL,2013-01-08,0.00,0.00,-509.22,0.00,2013-01-08,1
1919,991,NULL,2013-01-08,0.00,0.00,-1048.80,0.00,2013-01-08,1
1925,1,418,2013-01-08,2014.00,302.10,2316.10,0.00,2013-01-09,1
1927,1,419,2013-01-08,224.00,33.60,257.60,0.00,2013-01-09,1
1931,1,420,2013-01-08,319.00,47.85,366.85,0.00,2013-01-09,1
1934,1,421,2013-01-08,1216.00,182.40,1398.40,0.00,2013-01-09,1
1939,1,422,2013-01-08,1086.00,162.90,1248.90,0.00,2013-01-09,1
1945,1,423,2013-01-08,2238.00,335.70,2573.70,0.00,2013-01-09,1
1951,1,424,2013-01-08,2756.50,413.48,3169.98,0.00,2013-01-09,1
1953,1,425,2013-01-08,420.00,63.00,483.00,0.00,2013-01-09,1
1955,1,426,2013-01-08,3200.00,480.00,3680.00,0.00,2013-01-09,1
1961,1,427,2013-01-08,3691.20,553.68,4244.88,0.00,2013-01-09,1
1964,1,428,2013-01-08,932.50,139.88,1072.38,0.00,2013-01-09,1
1970,1,429,2013-01-08,1296.00,194.40,1490.40,0.00,2013-01-09,1
1974,1,430,2013-01-08,2608.00,391.20,2999.20,0.00,2013-01-09,1
1978,1,431,2013-01-08,1243.00,186.45,1429.45,0.00,2013-01-09,1
1980,1,432,2013-01-08,1512.00,226.80,1738.80,0.00,2013-01-09,1
1986,401,433,2013-01-08,3084.80,462.72,3547.52,0.00,2013-01-09,1
1992,401,434,2013-01-08,9964.50,1494.68,11459.18,0.00,2013-01-09,1
1997,401,435,2013-01-08,1597.20,239.58,1836.78,0.00,2013-01-09,1
1999,401,436,2013-01-08,240.00,36.00,276.00,0.00,2013-01-09,1
2001,401,437,2013-01-08,540.00,81.00,621.00,0.00,2013-01-09,1
2006,401,438,2013-01-08,462.15,69.32,531.47,0.00,2013-01-09,1
2011,401,439,2013-01-08,6974.00,1046.10,8020.10,0.00,2013-01-09,1
2015,401,440,2013-01-08,2264.00,339.60,2603.60,0.00,2013-01-09,1
2020,401,441,2013-01-08,2795.60,419.34,3214.94,0.00,2013-01-09,1
2024,810,442,2013-01-08,7103.00,1065.45,8168.45,0.00,2013-01-09,1
2029,817,443,2013-01-08,2459.65,368.95,2828.60,0.00,2013-01-09,1
2035,831,444,2013-01-08,1073.20,160.98,1234.18,0.00,2013-01-09,1
2041,841,445,2013-01-08,4482.00,672.30,5154.30,0.00,2013-01-09,1
2045,850,446,2013-01-08,6597.00,989.55,7586.55,0.00,2013-01-09,1
2050,860,447,2013-01-08,3765.00,564.75,4329.75,0.00,2013-01-09,1
2052,870,448,2013-01-08,288.00,43.20,331.20,0.00,2013-01-09,1
2056,913,449,2013-01-08,198.00,29.70,227.70,0.00,2013-01-09,1
2060,914,450,2013-01-08,243.00,36.45,279.45,0.00,2013-01-09,1
2066,915,451,2013-01-08,2704.00,405.60,3109.60,0.00,2013-01-09,1
2070,939,452,2013-01-08,508.00,76.20,584.20,0.00,2013-01-09,1
2074,944,453,2013-01-08,1264.00,189.60,1453.60,0.00,2013-01-09,1
2076,947,454,2013-01-08,2160.00,324.00,2484.00,0.00,2013-01-09,1
2079,995,455,2013-01-08,360.00,54.00,414.00,0.00,2013-01-09,1
2084,998,456,2013-01-08,1240.00,186.00,1426.00,0.00,2013-01-09,1
2088,1,NULL,2013-01-09,0.00,0.00,-28469.64,0.00,2013-01-09,1
2089,401,NULL,2013-01-09,0.00,0.00,-32110.59,0.00,2013-01-09,1
2090,810,NULL,2013-01-09,0.00,0.00,-8168.45,0.00,2013-01-09,1
2091,817,NULL,2013-01-09,0.00,0.00,-2828.60,0.00,2013-01-09,1
2092,831,NULL,2013-01-09,0.00,0.00,-1234.18,0.00,2013-01-09,1
2093,841,NULL,2013-01-09,0.00,0.00,-5154.30,0.00,2013-01-09,1
2094,850,NULL,2013-01-09,0.00,0.00,-7586.55,0.00,2013-01-09,1
2095,860,NULL,2013-01-09,0.00,0.00,-4329.75,0.00,2013-01-09,1
2096,870,NULL,2013-01-09,0.00,0.00,-331.20,0.00,2013-01-09,1
2097,913,NULL,2013-01-09,0.00,0.00,-227.70,0.00,2013-01-09,1
2098,914,NULL,2013-01-09,0.00,0.00,-279.45,0.00,2013-01-09,1
2099,915,NULL,2013-01-09,0.00,0.00,-3109.60,0.00,2013-01-09,1
2100,939,NULL,2013-01-09,0.00,0.00,-584.20,0.00,2013-01-09,1
2101,944,NULL,2013-01-09,0.00,0.00,-1453.60,0.00,2013-01-09,1
2102,947,NULL,2013-01-09,0.00,0.00,-2484.00,0.00,2013-01-09,1
2103,995,NULL,2013-01-09,0.00,0.00,-414.00,0.00,2013-01-09,1
2104,998,NULL,2013-01-09,0.00,0.00,-1426.00,0.00,2013-01-09,1
2110,1,457,2013-01-09,12415.90,1862.39,14278.29,0.00,2013-01-10,1
2114,1,458,2013-01-09,1570.40,235.56,1805.96,0.00,2013-01-10,1
2119,1,459,2013-01-09,3695.00,554.25,4249.25,0.00,2013-01-10,1
2122,1,460,2013-01-09,2358.00,353.70,2711.70,0.00,2013-01-10,1
2125,1,461,2013-01-09,133.35,20.00,153.35,0.00,2013-01-10,1
2128,1,462,2013-01-09,149.00,22.35,171.35,0.00,2013-01-10,1
2132,1,463,2013-01-09,1268.50,190.28,1458.78,0.00,2013-01-10,1
2136,1,464,2013-01-09,1617.00,242.55,1859.55,0.00,2013-01-10,1
2142,1,465,2013-01-09,912.00,136.80,1048.80,0.00,2013-01-10,1
2146,1,466,2013-01-09,3191.20,478.68,3669.88,0.00,2013-01-10,1
2152,1,467,2013-01-09,2182.20,327.33,2509.53,0.00,2013-01-10,1
2157,1,468,2013-01-09,1286.00,192.90,1478.90,0.00,2013-01-10,1
2163,1,469,2013-01-09,1545.00,231.75,1776.75,0.00,2013-01-10,1
2166,1,470,2013-01-09,1464.00,219.60,1683.60,0.00,2013-01-10,1
2172,401,471,2013-01-09,1841.50,276.23,2117.73,0.00,2013-01-10,1
2177,401,472,2013-01-09,6821.00,1023.15,7844.15,0.00,2013-01-10,1
2181,401,473,2013-01-09,1314.00,197.10,1511.10,0.00,2013-01-10,1
2186,401,474,2013-01-09,615.00,92.25,707.25,0.00,2013-01-10,1
2191,401,475,2013-01-09,2363.00,354.45,2717.45,0.00,2013-01-10,1
2194,401,476,2013-01-09,1113.60,167.04,1280.64,0.00,2013-01-10,1
2198,401,477,2013-01-09,1610.00,241.50,1851.50,0.00,2013-01-10,1
2202,401,478,2013-01-09,314.00,47.10,361.10,0.00,2013-01-10,1
2205,401,479,2013-01-09,348.00,52.20,400.20,0.00,2013-01-10,1
2210,401,480,2013-01-09,12136.00,1820.40,13956.40,0.00,2013-01-10,1
2214,401,481,2013-01-09,730.00,109.50,839.50,0.00,2013-01-10,1
2219,401,482,2013-01-09,1880.00,282.00,2162.00,0.00,2013-01-10,1
2224,401,483,2013-01-09,2814.00,422.10,3236.10,0.00,2013-01-10,1
2228,401,484,2013-01-09,3791.00,568.65,4359.65,0.00,2013-01-10,1
2234,401,485,2013-01-09,2609.00,391.35,3000.35,0.00,2013-01-10,1
2236,401,486,2013-01-09,15192.00,2278.80,17470.80,0.00,2013-01-10,1
2241,401,487,2013-01-09,455.00,68.25,523.25,0.00,2013-01-10,1
2246,401,488,2013-01-09,1247.00,187.05,1434.05,0.00,2013-01-10,1
2250,401,489,2013-01-09,3675.00,551.25,4226.25,0.00,2013-01-10,1
2255,401,490,2013-01-09,4289.00,643.35,4932.35,0.00,2013-01-10,1
2261,803,491,2013-01-09,3218.00,482.70,3700.70,0.00,2013-01-10,1
2264,803,492,2013-01-09,1145.00,171.75,1316.75,0.00,2013-01-10,1
2268,807,493,2013-01-09,2570.00,385.50,2955.50,0.00,2013-01-10,1
2272,813,494,2013-01-09,1603.00,240.45,1843.45,0.00,2013-01-10,1
2278,821,495,2013-01-09,1079.20,161.88,1241.08,0.00,2013-01-10,1
2281,832,496,2013-01-09,1015.20,152.28,1167.48,0.00,2013-01-10,1
2286,835,497,2013-01-09,629.20,94.38,723.58,0.00,2013-01-10,1
2292,835,498,2013-01-09,2353.00,352.95,2705.95,0.00,2013-01-10,1
2297,835,499,2013-01-09,385.40,57.81,443.21,0.00,2013-01-10,1
2303,838,500,2013-01-09,5731.40,859.71,6591.11,0.00,2013-01-10,1
2308,842,501,2013-01-09,5080.00,762.00,5842.00,0.00,2013-01-10,1
2312,844,502,2013-01-09,1081.00,162.15,1243.15,0.00,2013-01-10,1
2318,845,503,2013-01-09,2825.80,423.87,3249.67,0.00,2013-01-10,1
2320,847,504,2013-01-09,2560.00,384.00,2944.00,0.00,2013-01-10,1
2325,850,505,2013-01-09,908.75,136.31,1045.06,0.00,2013-01-10,1
2331,888,506,2013-01-09,1495.00,224.25,1719.25,0.00,2013-01-10,1
2337,921,507,2013-01-09,4244.00,636.60,4880.60,0.00,2013-01-10,1
2340,946,508,2013-01-09,1504.00,225.60,1729.60,0.00,2013-01-10,1
2345,953,509,2013-01-09,2670.00,400.50,3070.50,0.00,2013-01-10,1
2349,975,510,2013-01-09,344.00,51.60,395.60,0.00,2013-01-10,1
2359,1,NULL,2013-01-10,0.00,0.00,-38855.69,0.00,2013-01-10,1
2360,401,NULL,2013-01-10,0.00,0.00,-74931.82,0.00,2013-01-10,1
2361,803,NULL,2013-01-10,0.00,0.00,-5017.45,0.00,2013-01-10,1
2362,807,NULL,2013-01-10,0.00,0.00,-2955.50,0.00,2013-01-10,1
2363,813,NULL,2013-01-10,0.00,0.00,-1843.45,0.00,2013-01-10,1
2364,821,NULL,2013-01-10,0.00,0.00,-1241.08,0.00,2013-01-10,1
2365,832,NULL,2013-01-10,0.00,0.00,-1167.48,0.00,2013-01-10,1
2366,835,NULL,2013-01-10,0.00,0.00,-3872.74,0.00,2013-01-10,1
2367,838,NULL,2013-01-10,0.00,0.00,-6591.11,0.00,2013-01-10,1
2368,842,NULL,2013-01-10,0.00,0.00,-5842.00,0.00,2013-01-10,1
2369,844,NULL,2013-01-10,0.00,0.00,-1243.15,0.00,2013-01-10,1
